"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.56916197219693e-31,-3.08813425401464,0.225,0.448,3.24832219864486e-27,"TSPAN13"
2.90888556998543e-49,-3.07277602560792,0.172,0.466,6.02168401842683e-45,"GLTPD2"
4.12075337046855e-26,-3.06118028654532,0.24,0.445,8.53037155220694e-22,"CCL5"
9.35202504738374e-31,-3.04991716933128,0.123,0.337,1.93596270505891e-26,"CPE"
2.00078934465548e-67,-3.0388595532834,0.249,0.61,4.1418340223713e-63,"RGS2"
2.44602278210101e-27,-3.02102257553205,0.082,0.261,5.06351176122729e-23,"LINC01116"
4.41142489701499e-10,-3.01374277356582,0.149,0.258,9.13209067931073e-06,"IL2RG"
1.79790728877448e-43,-3.00907843126389,0.227,0.5,3.72184787849205e-39,"DST"
9.64230853829867e-32,-3.00441761928546,0.104,0.313,1.99605429051321e-27,"SLC7A2"
1.55481368448862e-149,-3.0015128487257,1,1,3.2186198082599e-145,"ALB"
2.36752705437023e-08,-2.9806983392891,0.323,0.402,0.00049010177552518,"S100A6"
6.21204975818584e-26,-2.97688325317077,0.203,0.405,1.28595642044205e-21,"BTG2"
1.32870367146051e-127,-2.96505575235323,0.654,0.917,2.75054947029041e-123,"SRGN"
2.42399367920382e-30,-2.95979950497315,0.197,0.414,5.01790931531983e-26,"CDH1"
2.41186176773842e-31,-2.956052264407,0.093,0.294,4.99279504539531e-27,"VIL1"
1.93450915351586e-16,-2.95089511538494,0.122,0.27,4.00462739869319e-12,"PLAUR"
8.20288770316275e-26,-2.95033910566213,0.095,0.276,1.69807978343172e-21,"NHSL1"
8.15220464380472e-114,-2.9418974473786,0.749,0.89,1.68758788331401e-109,"ALDOB"
1.55169712793911e-25,-2.93575869407019,0.118,0.307,3.21216822454675e-21,"GCH1"
7.92054387367629e-117,-2.93439227493619,0.724,0.914,1.63963178728973e-112,"ID2"
8.01045460442362e-39,-2.93375328402239,0.202,0.46,1.65824420766173e-34,"TPM4"
4.46503393509984e-114,-2.93051575199608,0.758,0.911,9.24306674905018e-110,"CFH"
9.51694110264605e-27,-2.92995780196229,0.114,0.307,1.97010197765876e-22,"DUSP6"
9.80287843618668e-20,-2.92969322870642,0.136,0.304,2.029293865075e-15,"CD69"
2.60349704911997e-122,-2.92251239768987,0.839,0.926,5.38949924138325e-118,"HPX"
3.41239031596063e-33,-2.91547217383967,0.243,0.472,7.06398919307009e-29,"MIDN"
3.94435811453232e-69,-2.91348949195303,0.414,0.712,8.16521573289335e-65,"MT-ATP8"
1.53830188428824e-139,-2.91177643916903,0.641,0.923,3.18443873066508e-135,"SARAF"
1.68720829131993e-122,-2.90873446939803,0.8,0.917,3.4926898838614e-118,"CFHR2"
1.41282632585496e-25,-2.90652336313666,0.085,0.261,2.92469177715234e-21,"RASSF3"
7.90853750265574e-21,-2.88874530862748,0.125,0.294,1.63714634842477e-16,"MAFK"
8.02881903933481e-172,-2.87570994431436,0.969,0.997,1.6620458293327e-167,"TMSB4X"
3.4741132795781e-18,-2.86906350185618,0.147,0.304,7.19176190005463e-14,"SORBS3"
7.72078976281814e-20,-2.86820586651028,0.526,0.604,1.59828068880098e-15,"ATF3"
3.53028941644864e-31,-2.86421967150013,0.208,0.439,7.30805212099032e-27,"FXYD5"
4.54178070884769e-67,-2.8609667309553,0.503,0.761,9.4019402453856e-63,"UGT2B15"
3.29934783859411e-22,-2.852622031632,0.11,0.282,6.82997996067367e-18,"VPS37B"
3.57827205394926e-40,-2.83566373250093,0.226,0.491,7.40738097888036e-36,"LTBP3"
5.09899984347088e-30,-2.83440054609039,0.156,0.374,1.05554395759691e-25,"PBLD"
1.64368382240054e-27,-2.83082777660024,0.15,0.356,3.40258988075136e-23,"N4BP2L1"
4.27211041723875e-43,-2.83025999141381,0.211,0.482,8.84369577472595e-39,"PPP2CB"
3.47341493384936e-80,-2.81988910028267,0.8,0.899,7.19031625456157e-76,"FGL1"
6.18985425867587e-26,-2.81505826559387,0.146,0.34,1.28136173008849e-21,"PRRG4"
7.38793378631556e-08,-2.81345635267135,0.187,0.282,0.00152937617310518,"MT1F"
2.17549977537491e-17,-2.80560414362603,0.149,0.307,4.50350208500361e-13,"PTPRC"
6.52961921916763e-76,-2.80349194265794,0.566,0.81,1.35169647455989e-71,"CYBA"
9.49769078921815e-39,-2.78278330275558,0.231,0.485,1.96611697027605e-34,"EPAS1"
1.62607459172198e-25,-2.7770855520554,0.126,0.319,3.36613701232367e-21,"IL1RN"
8.42057180639493e-12,-2.76610352677996,0.237,0.362,1.74314256964182e-07,"GSTP1"
3.47958528956402e-23,-2.76606437564882,0.272,0.479,7.20308950792647e-19,"CYP3A4"
7.92099077440566e-129,-2.76403569467366,1,0.988,1.63972430020971e-124,"APOC3"
6.23395824856847e-24,-2.75331498448318,0.099,0.276,1.29049169703616e-19,"FYN"
6.95326971109345e-39,-2.73905476914671,0.202,0.463,1.43939636289345e-34,"EPSTI1"
2.74383091278819e-30,-2.73858361459235,0.117,0.328,5.68000437256284e-26,"C6"
2.18311085216102e-15,-2.72919929591231,0.208,0.353,4.51925777505852e-11,"MAFF"
5.67291802368251e-14,-2.72135024490495,0.131,0.267,1.17435076008252e-09,"TRBC1"
2.90247118444785e-24,-2.71282563131443,0.419,0.549,6.00840559892549e-20,"NEDD9"
6.77583813929799e-37,-2.69835676038656,0.179,0.433,1.40266625321608e-32,"NSUN6"
3.69613316966244e-20,-2.69651582324461,0.108,0.27,7.65136527451822e-16,"HECA"
8.03098048895704e-114,-2.69486127774263,0.87,0.923,1.662493271019e-109,"CFB"
3.25716494459841e-19,-2.68638656998287,0.11,0.267,6.74265715181316e-15,"IFIT1"
4.10177027017691e-22,-2.68260723922794,0.183,0.365,8.49107463629322e-18,"CSRNP1"
4.39112476125351e-24,-2.68241358124045,0.104,0.282,9.0900673682709e-20,"IFI16"
2.66474374868357e-58,-2.68212862065049,0.62,0.779,5.51628603414986e-54,"IFI6"
6.09780334417795e-18,-2.67957627265991,0.185,0.35,1.26230627027828e-13,"CST7"
2.99358902001076e-158,-2.67509505764827,0.984,0.975,6.19702863032427e-154,"CLU"
4.224236954191e-37,-2.66790468807403,0.181,0.433,8.74459291887079e-33,"SLC10A1"
