"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.63568786772092e-65,2.05057451899033,0.876,0.314,3.38603745496908e-61,"AQP9"
2.01367364149777e-65,-1.77588549646627,0.884,0.903,4.16850580526454e-61,"F2"
2.18772792040264e-65,1.47606404369961,1,0.748,4.52881556802551e-61,"GSTA1"
2.24773442518397e-65,-2.38003504040932,0.652,0.854,4.65303503357334e-61,"PHYH"
2.27304715014552e-65,-3.76810613736808,0.183,0.593,4.70543490551624e-61,"CIDEB"
2.50175939498576e-65,0.948976867662585,0.999,0.925,5.17889212356003e-61,"RPL10A"
2.80259204831855e-65,1.92273549983402,0.875,0.27,5.80164579922423e-61,"GDF15"
5.19455493106817e-65,-3.10360245275256,0.533,0.796,1.07532481628042e-60,"ASGR2"
8.82944315911883e-65,4.01540506233388,0.715,0.053,1.82778302836919e-60,"SKAP1"
1.14700682678662e-64,1.41882065626997,0.968,0.717,2.37441883213099e-60,"SLC25A5"
1.1827294612187e-64,0.887048388776988,1,0.965,2.44836825766883e-60,"RPS5"
1.2959881001549e-64,-2.23608485655424,0.774,0.876,2.68282496613067e-60,"PGRMC1"
1.75570574889256e-64,-3.5319469006361,0.24,0.65,3.63448647078249e-60,"SLC38A4"
2.07289610882793e-64,-3.03212963104825,0.475,0.801,4.2911022348847e-60,"CXCR4"
2.15119035486475e-64,0.809049892394384,1,0.996,4.45317915360553e-60,"RPS6"
2.4048874765361e-64,5.09155771831014,0.686,0.027,4.97835756517739e-60,"MINCR"
2.47054672967223e-64,1.99320318466168,0.855,0.35,5.11427878509449e-60,"TAF9"
3.25506407390322e-64,-4.12967125986485,0.143,0.54,6.73830813938705e-60,"SERPINA3"
4.44067607149024e-64,-1.08352606682481,0.99,0.996,9.19264353559194e-60,"TPT1"
1.18997068566993e-63,-2.12877990215077,0.763,0.867,2.46335831640533e-59,"C8G"
1.22593722101841e-63,0.859975464327926,1,0.978,2.53781264123021e-59,"RPS8"
1.37299189396384e-63,0.744095257832845,1,0.991,2.84223051969455e-59,"HINT1"
1.40030798575936e-63,3.43704358788752,0.73,0.075,2.89877756132045e-59,"RAC3"
4.02104973109078e-63,2.8158933579451,0.771,0.133,8.32397504833102e-59,"OXLD1"
4.38064825326783e-63,1.42424002863346,0.959,0.637,9.06837994908974e-59,"EIF6"
4.43774020909034e-63,-2.06278015723189,0.908,0.92,9.1865660068379e-59,"ORM2"
7.5683531473875e-63,-2.59165122616556,0.593,0.841,1.56672478504069e-58,"AADAC"
7.95914155014315e-63,2.02186322162561,0.874,0.376,1.64762189229513e-58,"TATDN1"
9.42898861358934e-63,3.03550342573413,0.752,0.106,1.95189493289913e-58,"DCAF13"
1.00460319597616e-62,1.80961235170176,0.902,0.438,2.07962907599024e-58,"MRPL13"
1.48327799402806e-62,1.18713493596821,1,0.889,3.07053377543749e-58,"DCXR"
5.04273989721257e-62,1.42180418151697,0.948,0.65,1.04389758612197e-57,"RAB2A"
